length,word_count,punctuation_count,upper_count,digit_count,special_char_count,has_url,has_email,has_currency,has_phone_number,has_smishing_words,entropy
164,22,12,7,15,12,0,0,0,1,1,4.685949449477611
118,22,13,5,0,13,0,0,0,0,1,4.103481039525509
34,9,2,1,0,2,0,0,0,0,1,3.736987930635821
32,8,0,2,0,0,0,0,0,0,0,3.8776204074720737
158,28,1,19,18,1,0,0,0,1,1,4.668594575514682
31,6,2,2,0,2,0,0,0,0,1,3.729223134546968
99,18,4,5,0,4,0,0,0,0,1,4.213302513028999
34,8,8,1,0,8,0,0,0,0,1,3.818014033640628
36,10,2,1,1,2,0,0,0,0,1,3.5514621540398004
49,8,3,1,0,3,0,0,0,0,1,3.9629609263693406
73,14,2,1,0,2,0,0,0,0,0,4.028901522273468
47,11,3,2,0,3,0,0,0,0,0,4.027473159958119
101,16,10,3,15,10,1,1,0,0,1,4.461173463765487
32,7,4,2,0,4,0,0,0,0,0,3.741729296672175
72,14,3,4,0,3,0,0,0,0,0,4.242828900748862
74,12,2,8,0,2,0,0,0,0,1,4.43932573354033
119,27,3,1,0,3,0,0,0,0,1,4.034658469346144
133,26,8,8,7,8,0,0,0,0,1,4.572226522929844
76,14,6,2,0,6,0,0,0,0,0,4.054726938167282
154,29,9,20,2,9,0,0,0,0,1,4.720838512250032
67,13,2,3,0,2,0,0,0,0,1,4.06280695934297
28,6,1,1,0,1,0,0,0,0,0,3.740415529881632
26,7,0,0,0,0,0,0,0,0,1,3.47834596772504
137,29,2,4,1,2,0,0,0,0,1,4.201761718707188
57,12,6,1,0,6,0,0,0,0,1,4.185972418008122
149,33,3,3,0,3,0,0,0,0,1,4.068649402553164
29,7,2,1,0,2,0,0,0,0,1,3.745406425938248
127,23,6,3,24,6,0,0,0,1,1,4.644907029492385
44,8,4,2,0,4,0,0,0,0,1,4.261043983337284
37,8,7,3,0,7,0,0,0,0,0,3.752260204523717
60,16,0,1,0,0,0,0,0,0,1,3.8238256065796583
82,17,11,3,1,11,0,0,0,0,1,4.040121749747981
154,28,5,11,0,5,0,0,0,0,1,4.346092877468244
27,6,4,3,0,4,0,0,0,0,1,3.7821222241453065
49,8,2,2,0,2,0,0,0,0,0,3.728067558934097
66,10,4,3,0,4,0,0,0,0,0,4.17684289259813
133,24,5,12,6,5,0,0,0,0,1,4.614530677176003
48,8,6,2,0,6,0,0,0,0,1,3.9957817728567
29,7,0,1,0,0,0,0,0,0,0,3.676440908696869
34,9,1,1,0,1,0,0,0,0,0,3.714785357042778
159,30,8,25,30,8,0,0,1,1,1,5.024365398016609
150,28,6,9,19,6,0,0,0,1,1,4.738860349176101
118,23,5,15,0,5,0,0,0,0,1,4.477747102056508
127,30,4,16,12,4,1,0,1,0,1,4.71304476421348
98,21,1,2,0,1,0,0,0,0,1,4.146657412977457
32,7,2,1,0,2,0,0,0,0,0,3.9056390622295662
62,11,3,4,0,3,0,0,0,0,1,4.240408513797665
140,28,5,2,0,5,0,0,0,0,1,4.1999394924729465
244,41,5,9,0,5,0,0,0,0,1,4.3799574311924365
22,4,1,2,0,1,0,0,0,0,0,3.5383105956150054
46,9,1,1,0,1,0,0,0,0,1,3.936180434129755
107,27,4,75,0,4,0,0,0,0,0,4.086336106766188
25,6,2,2,0,2,0,0,0,0,0,3.539470570797252
25,5,6,2,0,6,0,0,0,0,1,3.5434651896016462
119,22,0,0,0,0,0,0,0,0,1,3.896116299754439
107,19,3,6,11,3,0,0,0,1,1,4.471874874203725
84,18,2,1,0,2,0,0,0,0,1,4.1300640787389
109,24,8,4,15,8,0,0,0,1,1,4.48850860917576
107,27,2,1,4,2,0,0,0,0,1,4.14956351014914
64,15,7,2,1,7,0,0,0,0,1,4.152426846511691
158,29,5,24,18,5,0,0,1,1,1,4.845773622907088
157,29,6,26,26,6,0,0,1,1,1,5.050465802012242
41,10,1,2,0,1,0,0,0,0,1,3.765884176174636
48,12,0,1,0,0,0,0,0,0,0,3.860320755758431
73,11,2,2,11,2,0,0,0,1,1,4.255926916043373
43,9,2,2,0,2,0,0,0,0,1,3.9782493475744136
96,16,0,71,10,0,0,0,0,0,1,4.267590857826135
100,21,3,3,1,3,0,0,0,0,1,4.257037368128394
66,12,8,1,0,8,0,0,0,0,1,4.367379902872077
40,7,2,2,0,2,0,0,0,0,1,4.008694969562841
41,9,0,1,0,0,0,0,0,0,1,3.808533102073525
230,45,10,5,0,10,0,0,0,0,1,4.228942719279304
46,12,4,2,1,4,0,0,0,0,0,4.011311460201855
44,8,3,1,0,3,0,0,1,0,1,4.15524802806334
40,10,5,1,0,5,0,0,0,0,1,3.902655596558187
59,15,4,2,0,4,0,0,0,0,1,4.036984524114702
35,7,2,27,0,2,0,0,0,0,0,4.014438730983427
53,14,3,2,0,3,0,0,0,0,1,4.081048520315194
80,19,1,2,2,1,0,0,0,0,1,4.079691679189529
35,6,1,1,0,1,0,0,0,0,1,4.104302931775616
95,21,4,2,0,4,0,0,0,0,1,4.246324764652235
136,19,9,14,0,9,1,0,0,0,1,4.639494540709609
48,10,3,2,0,3,0,0,0,0,0,3.972794209361695
90,20,4,2,0,4,0,0,0,0,1,4.154224516812327
135,28,7,3,0,7,0,0,0,0,1,4.260781370518606
45,11,5,2,0,5,0,0,0,0,1,4.124100318071126
24,7,4,2,0,4,0,0,0,0,0,3.803508854797679
38,10,3,1,0,3,0,0,0,0,1,3.700717315562765
142,27,5,3,2,5,0,0,0,0,1,4.310152918965366
93,22,12,6,11,12,0,0,1,0,1,4.5089732628519466
40,8,1,1,0,1,0,0,0,0,1,3.8551522333109336
73,15,4,2,0,4,0,0,0,0,1,4.126330841772962
132,20,19,28,0,19,0,0,0,0,1,4.811376415930052
28,6,4,1,0,4,0,0,0,0,0,3.4946803684089094
40,8,4,1,0,4,0,0,0,0,1,4.056198332810094
71,14,4,3,0,4,0,0,0,0,1,4.119902263107794
175,33,10,2,16,10,0,0,0,0,1,4.542064498207368
72,13,5,3,2,5,1,0,0,0,1,4.243230024978303
22,6,5,1,0,5,0,0,0,0,0,3.6978458230844113
78,16,1,0,0,1,0,0,1,0,1,4.091724624014227
35,8,2,1,0,2,0,0,0,0,0,3.8173931037765767
147,34,14,6,3,14,0,0,0,0,1,4.490755998857784
153,26,4,19,24,4,0,0,0,1,1,4.888276495567553
19,3,3,1,0,3,0,0,0,0,1,3.5766176449086675
23,5,4,1,0,4,0,0,0,0,0,3.638147696204828
49,9,2,3,0,2,0,0,0,0,1,3.8875835077256022
73,18,0,1,1,0,0,0,0,0,1,3.89132276675599
24,5,3,1,0,3,0,0,0,0,1,3.803508854797679
37,8,5,1,0,5,0,0,0,0,1,3.817297284430925
77,16,3,2,0,3,0,0,0,0,1,4.072226081226422
149,26,2,28,14,2,0,0,1,1,1,4.955745809059266
65,13,3,1,0,3,0,0,0,0,1,4.092555108562848
31,7,1,1,0,1,0,0,0,0,1,3.7843684875968617
40,9,1,1,0,1,0,0,0,0,1,3.796439344671015
50,8,2,2,12,2,0,0,0,1,1,4.226440881709188
133,21,5,7,0,5,0,0,0,0,1,4.352498874653984
64,12,5,8,0,5,0,0,0,0,1,4.358633339614043
122,25,5,14,0,5,0,0,0,0,1,4.420817900054059
96,16,0,71,10,0,0,0,0,1,0,4.296287602640338
39,8,1,1,1,1,0,0,0,0,1,4.024857104535834
63,12,6,1,0,6,0,0,0,0,1,4.019212519749261
92,23,5,12,1,5,0,0,0,0,1,4.337617908251085
177,32,2,10,21,2,0,0,1,1,1,4.599929300198611
84,17,1,2,0,1,0,0,0,0,1,4.174997858629583
24,5,1,2,0,1,0,0,0,0,1,3.772055208874201
136,27,8,27,18,8,0,0,0,1,1,4.980467505383756
71,15,2,3,0,2,0,0,0,0,1,4.368657319519918
110,23,12,4,0,12,0,0,0,0,1,4.220244346769542
137,29,5,15,8,5,0,0,1,0,1,4.773826391725707
61,12,8,1,0,8,0,0,0,0,1,4.220336964734948
28,4,1,1,0,1,0,0,0,0,0,3.332918760802451
96,23,5,4,0,5,0,0,0,0,0,3.942977718609778
77,16,3,3,0,3,0,0,0,0,1,4.072532511262755
65,9,1,8,0,1,0,0,0,0,1,4.204845267068183
48,9,7,2,4,7,0,0,0,0,0,3.948934896284056
135,24,5,12,5,5,0,0,0,0,1,4.579498426311947
254,47,15,26,43,15,1,0,0,1,1,4.982977673258298
27,5,2,1,0,2,0,0,0,0,0,3.559900001923084
146,25,2,21,24,2,0,0,1,1,1,4.911738730786589
90,20,2,2,0,2,0,0,0,0,1,3.978275383087715
42,10,1,1,0,1,0,0,0,0,0,3.844232898763192
82,17,7,1,0,7,0,0,0,0,1,4.21557827023178
143,29,4,12,29,4,0,0,1,1,1,4.701146893673448
92,16,2,7,0,2,0,0,0,0,1,4.398388387389938
116,23,5,18,12,5,0,0,1,0,1,4.734896806371865
26,7,0,1,0,0,0,0,0,0,0,3.4116022179746706
45,10,1,1,0,1,0,0,0,0,1,3.929547262467494
168,30,4,4,24,4,0,0,0,1,1,4.629246229033416
126,20,0,4,10,0,0,0,0,1,1,4.328761383830626
157,27,15,96,2,15,1,0,0,0,1,4.7628273799794085
57,12,3,1,0,3,0,0,0,0,0,4.139393084112447
98,20,2,3,12,2,0,0,0,1,1,4.353040703683402
29,7,3,1,0,3,0,0,0,0,1,3.9059244270435447
44,10,0,1,0,0,0,0,0,0,1,3.72804958528766
150,31,7,18,16,7,0,0,0,0,1,4.730267480425952
21,5,2,1,0,2,0,0,0,0,0,3.439936470397808
77,15,11,3,0,11,0,0,0,0,1,4.140518887010251
23,5,7,1,0,7,0,0,0,0,0,3.849223912390625
42,9,1,1,0,1,0,0,0,0,1,3.936096959475661
61,13,4,2,0,4,0,0,0,0,0,4.10071268557658
23,4,4,1,0,4,0,0,0,0,0,3.708132064658602
140,26,8,8,6,8,0,0,1,0,1,4.6472946493719824
41,11,1,1,0,1,0,0,0,0,1,3.5717158839138494
138,29,2,1,0,2,0,0,0,0,1,4.015124316543859
146,25,3,9,24,3,0,0,0,1,1,4.765492922265539
27,7,0,1,0,0,0,0,0,0,0,3.4299083350961603
33,4,2,2,0,2,0,0,0,0,1,3.567756060170558
21,4,5,2,0,5,0,0,0,0,0,3.291392876170963
87,19,4,3,0,4,0,0,0,0,1,4.174056183846545
134,18,11,36,12,11,0,0,0,0,0,5.146908188652238
52,10,2,1,0,2,0,0,0,0,1,4.101237497062793
106,18,5,8,2,5,0,0,0,0,0,4.409657456430528
32,6,1,1,0,1,0,0,0,0,1,3.9886085007312415
34,6,2,1,0,2,0,0,0,0,1,4.101881223476018
63,13,2,2,0,2,0,0,0,0,1,4.109175408075931
38,9,2,2,0,2,0,0,0,0,0,3.859219620465508
64,13,2,2,0,2,0,0,0,0,1,4.054632914624721
27,7,4,1,0,4,0,0,0,0,1,3.704349428956052
37,7,1,1,0,1,0,0,0,0,1,3.850948973561642
136,23,9,17,29,9,0,0,0,1,1,4.974762472442245
37,7,4,1,0,4,0,0,0,0,1,3.987310637281014
90,18,6,4,0,6,0,0,0,0,1,4.317187925540124
33,7,2,2,0,2,0,0,0,0,0,3.711843560236117
33,8,2,2,2,2,0,0,0,0,1,3.8738125895678266
127,23,10,4,0,10,0,0,0,0,1,4.176556229394059
55,13,2,2,0,2,0,0,0,0,1,4.189561985858573
59,15,4,1,0,4,0,0,0,0,1,3.741210044389609
133,26,1,12,19,1,0,0,1,1,1,4.713905012047632
26,5,0,1,0,0,0,0,0,0,0,3.8252517372886503
55,12,3,3,0,3,0,0,0,0,1,3.950000035923433
66,12,3,2,0,3,0,0,0,0,1,4.035317070131264
39,10,1,1,0,1,0,0,0,0,0,3.637590359721469
37,8,2,28,0,2,0,0,0,0,0,3.8267166235011074
45,9,2,1,0,2,0,0,0,0,1,3.735863096137368
45,8,2,10,0,2,0,0,0,0,1,4.285971707296556
23,3,1,1,0,1,0,0,0,0,1,3.74095326040484
22,5,1,1,0,1,0,0,0,0,0,3.606936732175321
55,11,3,2,0,3,0,0,0,0,1,4.1483863039223845
21,5,2,2,0,2,0,0,0,0,0,3.594465636961452
137,25,4,16,17,4,0,0,0,1,1,4.888616429233979
38,7,2,2,0,2,0,0,0,0,0,3.990705473685235
135,29,4,4,0,4,0,0,0,0,1,4.086631272152752
39,9,1,1,0,1,0,0,0,0,0,3.625682835446849
101,23,1,2,0,1,0,0,0,0,1,3.978778534039827
36,6,1,1,0,1,0,0,0,0,1,4.117861029749889
34,8,1,1,0,1,0,0,0,0,0,3.736987930635821
46,9,0,1,0,0,0,0,0,0,1,4.05869069550801
93,18,11,4,0,11,0,0,0,0,1,4.071900340297328
23,5,1,1,0,1,0,0,0,0,0,3.82790978214397
141,23,7,14,16,7,0,0,0,1,1,4.770228130911556
150,28,0,9,17,0,0,0,0,1,1,4.53457322822374
41,9,4,2,0,4,0,0,0,0,0,3.722538286577661
40,10,2,1,0,2,0,0,0,0,1,3.596439344671015
51,8,3,2,0,3,0,0,0,0,1,4.1155608240056605
86,17,3,3,0,3,0,0,0,0,1,4.110582238677539
93,17,4,1,2,4,0,0,0,0,1,4.246755959452438
52,9,1,2,0,1,0,0,0,0,1,4.063527882011019
50,12,4,3,0,4,0,0,0,0,1,4.2370822612219765
37,7,3,1,0,3,0,0,0,0,1,3.789741878791631
33,10,2,2,1,2,0,0,1,0,0,3.915269121514816
32,6,2,25,0,2,0,0,0,0,0,3.706747562960808
160,32,6,14,26,6,0,0,1,1,1,4.789645427516714
295,56,22,7,2,22,0,0,0,0,1,4.300260458346117
160,29,4,25,12,4,0,0,0,0,1,4.878323616045074
54,11,2,2,1,2,0,0,0,0,1,4.149272235418329
143,27,11,21,31,11,0,0,1,1,1,5.167855935920638
33,8,0,1,0,0,0,0,0,0,0,3.612238818484513
43,9,2,2,0,2,0,0,0,0,1,3.925582777656032
134,25,3,19,17,3,0,0,0,1,1,4.894901531353796
160,29,3,31,29,3,0,0,1,1,1,5.009974709580702
38,9,2,2,0,2,0,0,0,0,0,3.850048158739277
132,32,3,96,3,3,0,0,0,0,0,4.254030081669589
87,18,7,1,0,7,0,0,0,0,1,4.161961059367414
49,9,1,2,0,1,0,0,0,0,1,3.765134528133765
133,26,4,6,0,4,0,0,0,0,1,4.235400398118803
24,4,1,1,0,1,0,0,0,0,1,3.501629167387823
32,6,1,2,0,1,0,0,0,0,1,3.902518266288633
58,13,4,0,0,4,0,0,0,0,1,4.118431805652037
166,37,5,4,0,5,0,0,0,0,1,4.1150994408485895
26,6,1,1,0,1,0,0,0,0,0,3.2437357573361987
72,18,2,1,2,2,0,0,0,0,1,4.122923918313783
148,33,5,5,0,5,0,0,0,0,1,4.008085162111454
188,42,7,5,2,7,0,0,0,0,1,4.177429884693633
50,11,0,1,0,0,0,0,0,0,1,3.919079570624173
157,31,5,2,1,5,0,0,0,0,1,4.320572316417151
145,30,10,23,24,10,0,0,1,1,1,5.046693101142548
67,15,3,2,0,3,0,0,0,0,1,4.015254245950578
15,4,1,11,0,1,0,0,0,0,0,3.0565647621309537
53,10,4,2,0,4,0,0,0,0,1,4.009173587963184
159,28,7,4,2,7,1,0,0,0,1,4.383695760445896
37,7,2,1,0,2,0,0,0,0,1,3.8576692458720983
126,26,7,2,0,7,0,0,0,0,1,4.202368516325658
41,10,1,2,0,1,0,0,0,0,1,3.5059386641084838
122,23,8,3,0,8,0,0,0,0,1,4.320415243900352
81,17,2,3,0,2,0,0,0,0,1,4.194288892491774
110,23,2,3,0,2,0,0,0,0,1,4.016101027977734
114,22,8,5,11,8,0,0,0,1,1,4.507341433597231
50,10,2,1,3,2,0,0,0,0,1,3.957082261221976
52,11,2,1,0,2,0,0,0,0,1,3.9705311224064497
61,12,3,2,1,3,0,0,0,0,1,4.06315528259385
154,26,12,11,10,12,0,0,0,1,1,4.730460398146429
58,12,6,1,0,6,0,0,0,0,1,4.060085633492482
56,11,4,2,1,4,0,0,0,0,1,4.014845271921822
49,13,1,2,2,1,0,0,0,0,0,3.792583058091856
141,27,18,8,5,18,0,0,0,0,1,4.537507380873329
86,22,2,3,0,2,0,0,0,0,1,4.149557681050488
133,24,12,8,9,12,0,0,0,0,1,4.516239201003896
5,1,1,1,0,1,0,0,0,0,0,2.321928094887362
42,9,2,1,0,2,0,0,0,0,0,4.004682305219381
74,15,2,2,0,2,0,0,0,0,1,3.7259313274686594
149,28,9,39,15,9,0,0,1,0,1,5.015375007949902
157,33,8,7,0,8,0,0,0,0,1,4.189080003632937
123,24,3,1,0,3,0,0,0,0,1,4.109266204407126
95,18,2,2,0,2,0,0,0,0,1,3.80189014566224
45,10,5,8,0,5,0,0,0,0,1,4.318653373674759
27,5,2,2,0,2,0,0,0,0,1,3.9265716511782736
124,25,5,15,21,5,1,0,1,1,1,4.822382683445895
169,38,9,8,0,9,0,0,0,0,1,4.299895228481054
136,27,8,27,18,8,0,0,0,0,1,4.933787244019075
65,12,0,1,0,0,0,0,0,0,1,4.0329504473178135
19,3,3,1,0,3,0,0,0,0,1,3.787143960698141
163,32,16,12,0,16,0,0,1,0,1,4.742391413471053
68,14,4,2,0,4,0,0,0,0,1,4.040794183652219
100,18,2,2,0,2,0,0,0,0,1,4.066048072703778
48,11,2,2,1,2,0,0,0,0,1,3.968633148107117
132,21,4,21,6,4,0,0,0,0,1,4.778835656591377
33,6,4,1,0,4,0,0,0,0,1,3.677139104850461
36,9,3,3,1,3,0,0,0,0,0,3.825303558204348
103,21,1,2,0,1,0,0,0,0,1,4.042318579548211
51,10,1,1,0,1,0,0,0,0,1,3.963434842048526
39,8,1,1,2,1,0,0,0,0,1,3.8423079896957377
45,10,5,2,0,5,0,0,0,0,1,3.973991706911939
33,9,1,1,0,1,0,0,0,0,1,3.604703967712183
30,7,2,2,0,2,0,0,0,0,0,3.711080496244278
119,24,6,6,0,6,0,0,0,0,1,4.189992564064558
82,17,5,1,0,5,0,0,0,0,1,4.080768995393135
128,19,4,2,8,4,0,0,0,0,1,4.52562114135252
160,33,3,11,26,3,0,0,0,1,1,4.736941952502705
70,15,1,1,0,1,0,0,0,0,1,3.959935555549414
18,4,2,1,0,2,0,0,0,0,1,3.5032583347756456
68,16,4,52,0,4,0,0,0,0,0,3.9116503856885534
24,6,3,0,2,3,0,0,0,0,1,3.4072682296173897
19,5,1,1,1,1,0,0,0,0,1,3.511085408180429
67,12,3,8,1,3,0,0,0,0,1,4.418273847265114
107,20,2,10,8,2,0,0,1,0,1,4.578509542747811
100,22,3,1,0,3,0,0,0,0,1,4.10398347137264
62,13,6,4,0,6,0,0,0,0,1,4.027971762560739
37,7,6,3,0,6,0,0,0,0,0,3.4627184877075803
140,27,7,11,11,7,0,0,0,0,1,4.606232913887202
99,15,2,18,11,2,0,0,0,1,1,4.73584200566317
69,14,5,3,0,5,0,0,0,0,1,4.05205827884114
83,16,3,1,0,3,0,0,0,0,1,4.12070893397788
23,5,2,1,0,2,0,0,0,0,0,3.914866303883101
50,9,4,2,0,4,0,0,0,0,0,4.123074189428569
64,13,3,12,2,3,0,0,0,0,1,4.594220394282751
14,4,1,1,0,1,0,0,0,0,1,3.4677201004745006
53,10,2,3,0,2,0,0,0,0,0,3.771494332455445
109,23,14,7,0,14,0,0,0,0,1,4.203189632872405
143,30,5,19,25,5,1,0,1,1,1,4.810118634594152
39,8,0,1,0,0,0,0,0,0,1,3.583337080205741
70,14,5,15,3,5,0,0,0,0,1,4.783014003266002
134,34,3,3,4,3,0,0,0,0,1,4.134760463875866
131,21,26,10,0,26,0,0,0,0,1,4.087792564498221
26,4,0,1,0,0,0,0,0,0,0,3.474504988105429
76,15,3,3,0,3,0,0,0,0,1,4.146828706648715
88,17,11,4,1,11,0,0,0,0,1,4.269543726814971
85,19,3,2,0,3,0,0,1,0,1,4.203014692025149
84,20,2,3,0,2,0,0,0,0,1,4.016073663909603
40,8,1,32,0,1,0,0,0,0,0,3.662414584697267
42,8,3,1,0,3,0,0,0,0,1,4.168886994558423
159,33,8,27,23,8,0,0,1,1,1,4.979884593992389
147,28,3,3,20,3,0,0,1,1,1,4.506181175667849
96,20,9,9,0,9,0,0,0,0,1,3.9937372914558873
57,13,1,1,1,1,0,0,0,0,0,4.057922237256425
125,25,2,19,10,2,0,0,0,0,1,4.713506026913754
58,12,2,2,0,2,0,0,0,0,0,4.023183136823943
56,12,0,1,0,0,0,0,0,0,1,3.726188181986456
23,6,0,1,0,0,0,0,0,0,0,3.3231428049945437
41,8,4,2,0,4,0,0,0,0,1,4.024112139665473
147,28,9,5,0,9,0,0,0,0,1,4.257202046946032
30,6,1,1,0,1,0,0,0,0,1,4.028072996388509
16,3,0,1,0,0,0,0,0,0,1,3.625
46,9,2,1,1,2,0,0,0,0,1,3.694454010678369
158,29,5,7,26,5,0,0,0,1,1,4.740022130303347
55,10,5,1,0,5,0,0,0,0,1,4.047103750156403
15,4,1,1,0,1,0,0,0,0,1,3.139572261986723
72,13,2,7,7,2,0,0,1,0,1,4.51048514352244
26,6,1,1,0,1,0,0,0,0,1,3.609496334425697
57,12,3,2,0,3,0,0,0,0,1,3.945454769858181
34,8,1,3,0,1,0,0,0,0,1,3.609090414588857
51,11,3,28,10,3,0,0,0,1,0,4.302847470756512
26,5,2,2,0,2,0,0,0,0,0,3.902174814211728
124,23,7,1,0,7,0,0,0,0,1,4.367750724586062
57,11,2,2,0,2,0,0,0,0,1,3.964812718064501
32,5,2,2,0,2,0,0,0,0,1,3.5931390622295662
84,16,2,2,0,2,0,0,0,0,1,3.974188079574603
25,4,2,1,0,2,0,0,0,0,1,3.559079570624174
164,37,4,6,3,4,0,0,0,0,1,4.298224766909393
150,28,3,11,18,3,0,0,0,0,1,4.633279620899846
44,10,0,1,0,0,0,0,0,0,0,3.785596607461285
40,7,3,1,0,3,0,0,0,0,1,4.032332871750514
92,19,2,1,19,2,0,0,0,1,1,4.371492806434475
166,29,2,4,22,2,0,0,1,1,1,4.617215510904747
24,5,3,1,0,3,0,0,0,0,0,3.688721875540868
36,8,6,2,0,6,0,0,0,0,0,4.003975877802392
11,1,3,1,0,3,0,0,0,0,1,2.845350936622437
133,28,13,16,8,13,0,0,1,0,1,4.681752784810192
31,6,2,2,0,2,0,0,0,0,1,3.7937392635792255
70,13,3,1,0,3,0,0,0,0,1,4.119526755686381
108,22,4,1,0,4,0,0,1,0,1,4.163785344594919
22,5,1,0,1,1,0,0,0,0,1,3.663532754804253
129,24,5,12,3,5,0,0,0,0,1,4.663679638978377
57,11,10,5,0,10,0,0,0,0,1,4.031434956478759
24,4,1,1,0,1,0,0,0,0,0,3.834962500721157
153,29,11,3,0,11,0,0,0,0,1,4.231829635312666
115,26,3,4,1,3,0,0,0,0,1,4.263950779432812
24,5,0,1,0,0,0,0,0,0,0,3.5739348962840563
32,7,7,2,0,7,0,0,0,0,0,3.9873008763572906
74,16,2,1,0,2,0,0,1,0,1,4.01886803021685
66,14,1,0,0,1,0,0,0,0,1,3.8620020628776768
64,10,2,1,0,2,0,0,0,0,1,4.094449265965603
156,25,4,4,16,4,0,0,0,1,1,4.567247722232277
34,6,6,1,0,6,0,0,0,0,0,4.079678649882975
41,8,0,1,0,0,0,0,0,0,0,3.993743542157264
26,5,0,1,0,0,0,0,0,0,1,3.6423714487439023
137,26,6,5,0,6,0,0,0,0,0,4.316842920265557
162,34,8,9,0,8,0,0,0,0,1,4.311172575584331
141,31,11,3,0,11,0,0,0,0,1,4.220744089518065
23,5,1,1,0,1,0,0,0,0,1,3.621175542919471
22,5,1,1,0,1,0,0,0,0,0,3.5337712560645564
82,17,6,5,4,6,0,0,1,0,1,4.466005024152893
86,15,4,8,0,4,0,0,0,0,1,4.409043424312193
161,31,5,8,11,5,0,0,0,1,1,4.609137237932466
52,10,2,1,0,2,0,0,0,0,1,4.064696448411061
57,10,8,3,0,8,0,0,0,0,1,4.306684427152619
47,11,2,1,0,2,0,0,0,0,1,3.912918309208031
175,32,8,24,13,8,0,0,0,1,1,4.913163899320137
163,28,5,99,29,5,0,0,0,1,1,4.657503562941239
30,5,2,10,5,2,0,0,0,0,1,4.215061012203069
157,33,3,2,0,3,0,0,0,0,1,4.139268214429416
49,7,2,1,0,2,0,0,0,0,1,4.140447987839137
53,12,3,1,0,3,0,0,0,0,1,3.896836185417892
135,29,7,6,0,7,0,0,0,0,1,3.9776527149072
116,22,8,27,5,8,0,0,0,0,1,4.8091719961541575
37,6,4,2,0,4,0,0,0,0,0,4.077715447225511
48,8,5,3,0,5,0,0,0,0,1,4.209628908408583
46,8,9,3,0,9,0,0,0,0,1,3.702030435582646
63,15,3,1,0,3,0,0,0,0,1,4.100790236606441
196,30,8,18,2,8,0,0,0,0,1,4.5112492501843455
90,15,1,8,20,1,0,0,0,1,1,4.606046325955028
145,25,14,20,0,14,0,0,0,0,1,4.739851538385187
91,16,6,10,6,6,1,0,0,0,1,4.601137423142742
72,16,8,1,0,8,0,0,0,0,1,4.235780821356459
143,24,3,27,14,3,0,0,1,1,1,4.962729141162518
44,9,4,2,0,4,0,0,0,0,0,4.37137927816168
24,5,1,2,0,1,0,0,0,0,1,3.751629167387824
49,10,6,3,0,6,0,0,0,0,1,4.137555958245743
26,5,1,2,0,1,0,0,0,0,1,3.748328660365574
408,70,6,8,0,6,0,0,0,0,1,4.177148447727982
132,23,6,26,8,6,0,0,0,0,1,4.884406043109646
157,27,2,3,22,2,0,0,0,1,1,4.537862760122238
52,12,2,2,0,2,0,0,0,0,1,3.9360434496438903
42,12,3,1,6,3,0,0,0,0,0,3.9244902682134137
44,10,3,1,1,3,0,0,0,0,1,4.089780198035243
74,17,5,4,0,5,0,0,0,0,1,4.012243368113161
149,29,10,4,0,10,0,0,0,0,1,4.341298916619895
143,29,5,7,14,5,0,0,0,1,1,4.635397017177646
33,6,2,2,0,2,0,0,0,0,0,3.8589572866686432
41,8,2,1,0,2,0,0,0,0,0,4.229145602020758
135,26,7,8,8,7,0,0,0,0,1,4.497939554802484
159,25,15,24,16,15,1,0,1,1,1,5.102104468873518
273,50,18,7,1,18,0,0,0,0,1,4.372987992219443
77,18,2,2,0,2,0,0,0,0,1,4.032602050496977
106,16,4,7,13,4,0,0,0,1,1,4.558531332127336
115,20,1,9,15,1,0,0,0,0,1,4.5702297569896935
155,29,6,1,0,6,0,0,0,0,1,4.221091758894868
152,30,4,48,23,4,0,0,0,1,1,4.918770171416709
31,5,6,1,0,6,0,0,0,0,1,4.014860327200948
48,9,2,1,0,2,0,0,0,0,1,4.042962241741916
27,4,3,1,0,3,0,0,0,0,1,3.278061465832831
54,10,2,4,0,2,0,0,0,0,1,4.117783280054062
62,12,6,2,0,6,0,0,0,0,1,4.057424998185627
101,19,3,5,0,3,0,0,0,0,1,4.327704859549596
29,5,3,1,0,3,0,0,0,0,1,3.909368063943885
37,6,2,1,0,2,0,0,0,0,1,4.033513500647141
103,21,10,2,1,10,0,0,0,0,1,4.051347544311442
39,8,1,1,0,1,0,0,0,0,1,3.778456066729762
53,10,3,0,0,3,0,0,0,0,1,3.892502768528415
25,6,0,1,0,0,0,0,0,0,0,3.5550849518197785
52,11,2,2,1,2,0,0,0,0,1,4.162971700793511
77,16,9,3,1,9,0,0,0,0,1,4.017802333364817
24,5,0,1,0,0,0,0,0,0,1,3.636842188131012
44,7,1,10,7,1,0,0,0,0,1,4.436260027531526
26,7,1,1,0,1,0,0,0,0,0,3.5804621997271013
126,24,6,25,11,6,0,0,0,0,1,4.901983155200319
30,6,1,1,0,1,0,0,0,0,0,3.694739663055176
147,31,5,5,0,5,0,0,0,0,1,4.138310663413808
157,30,8,14,18,8,0,0,1,1,1,4.85796377318088
34,6,1,10,11,1,0,0,0,1,1,4.19438848899739
160,33,1,5,1,1,0,0,0,0,1,4.111373945436496
154,30,3,3,0,3,0,0,0,0,1,3.9543320251737466
3,1,1,1,0,1,0,0,0,0,0,1.584962500721156
